Name,Symbol,InstrumentType,Side,Action,PositionIntent,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
LMND,LMND,EQUITY,BUY,BUY,,FILLED,60.0,60.0,@58.28,58.28,DAY,2026-02-20T14:38:18.787Z,2026-02-20T14:38:18.825Z
MSTR260320P00100000,MSTR260320P00100000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,3.0,3.0,@2.63,2.63,DAY,2026-02-20T14:37:07.745Z,2026-02-20T14:37:07.785Z
CRWV260320P00040000,CRWV260320P00040000,OPTION,SELL,STC,SELL_TO_CLOSE,CANCELLED,0.0,20.0,@0.36,,DAY,2026-02-20T14:36:47.763Z,
QQQ260220C00606000,QQQ260220C00606000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,2.0,2.0,@1.09,1.05,DAY,2026-02-20T14:35:08.551Z,2026-02-20T14:35:08.692Z
AMD260417P00200000,AMD260417P00200000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,1.0,1.0,@15.35,15.35,DAY,2026-02-19T20:12:16.614Z,2026-02-19T20:12:26.059Z
AMD260417P00200000,AMD260417P00200000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,1.0,1.0,@15.25,15.25,DAY,2026-02-19T20:04:32.862Z,2026-02-19T20:04:32.899Z
BABA,BABA,EQUITY,SELL,SELL,,FILLED,50.0,50.0,@153.58,153.58,DAY,2026-02-19T19:03:08.989Z,2026-02-19T19:03:09.133Z
YETI,YETI,EQUITY,BUY,BUY,,FILLED,200.0,200.0,@46.08,46.05,DAY,2026-02-19T18:27:01.534Z,2026-02-19T18:27:07.429Z
GLD260417C00455000,GLD260417C00455000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,2.0,2.0,@25.2,25.2,DAY,2026-02-19T15:58:13.120Z,2026-02-19T15:58:29.290Z
QQQ260219C00608000,QQQ260219C00608000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,3.0,3.0,@0.34,0.34,DAY,2026-02-19T15:52:13.573Z,2026-02-19T15:52:13.615Z
AMD260320P00165000,AMD260320P00165000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,5.0,5.0,@2.31,2.31,DAY,2026-02-19T15:21:14.846Z,2026-02-19T15:21:14.888Z
MU260320P00320000,MU260320P00320000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,2.0,2.0,@6.05,6.05,DAY,2026-02-19T15:20:36.628Z,2026-02-19T15:20:51.395Z
NTR,NTR,EQUITY,BUY,BUY,,FILLED,100.0,100.0,@71.45,71.45,DAY,2026-02-19T15:13:24.441Z,2026-02-19T15:13:24.477Z
LMND,LMND,EQUITY,SHORT,SHORT,,FILLED,120.0,120.0,@63.17,63.17,DAY,2026-02-19T15:12:34.216Z,2026-02-19T15:12:34.254Z
YETI,YETI,EQUITY,SHORT,SHORT,,FILLED,200.0,200.0,@44.07,44.27,DAY,2026-02-19T15:07:31.604Z,2026-02-19T15:07:31.641Z
CVNA260417P00220000,CVNA260417P00220000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,1.0,1.0,@7.6,7.6,DAY,2026-02-19T14:35:17.810Z,2026-02-19T14:35:17.848Z
QQQ260219C00608000,QQQ260219C00608000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,3.0,3.0,@0.67,0.67,DAY,2026-02-19T14:34:11.992Z,2026-02-19T14:34:12.132Z
TSLA260225P00385000,TSLA260225P00385000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,2.0,2.0,@2.9,2.9,DAY,2026-02-19T14:32:52.825Z,2026-02-19T14:32:52.861Z
CVNA260417P00220000,CVNA260417P00220000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,1.0,1.0,@6.7,6.7,DAY,2026-02-19T14:32:13.274Z,2026-02-19T14:32:16.929Z
TSLA260225P00380000,TSLA260225P00380000,OPTION,BUY,BTC,BUY_TO_CLOSE,FILLED,2.0,2.0,@1.73,1.73,DAY,2026-02-18T20:28:10.340Z,2026-02-18T20:28:10.378Z
QQQ260218P00603000,QQQ260218P00603000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,4.0,4.0,@0.38,0.38,DAY,2026-02-18T20:23:51.724Z,2026-02-18T20:23:56.915Z
TSLA260220P00385000,TSLA260220P00385000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@0.19,0.19,DAY,2026-02-18T19:59:09.705Z,2026-02-18T19:59:22.023Z
TSLA260220P00380000,TSLA260220P00380000,OPTION,SELL,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@0.19,0.19,DAY,2026-02-18T19:59:09.705Z,2026-02-18T19:59:22.023Z
QQQ260218P00603000,QQQ260218P00603000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,4.0,4.0,@0.39,0.39,DAY,2026-02-18T19:55:42.500Z,2026-02-18T19:55:58.455Z
QQQ260218P00603000,QQQ260218P00603000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,8.0,8.0,@0.35,0.36,DAY,2026-02-18T19:55:04.848Z,2026-02-18T19:55:04.885Z
COPX260417C00100000,COPX260417C00100000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,2.0,2.0,@3.2,3.2,DAY,2026-02-18T18:48:59.470Z,2026-02-18T18:48:59.519Z
USO260320C00100000,USO260320C00100000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@0.94,0.94,DAY,2026-02-18T18:30:36.157Z,2026-02-18T18:30:36.197Z
QQQ260218P00603000,QQQ260218P00603000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,8.0,8.0,@0.28,0.27,DAY,2026-02-18T15:54:52.790Z,2026-02-18T15:54:52.826Z
TSLA260220P00385000,TSLA260220P00385000,OPTION,SELL,STC,SELL_TO_CLOSE,CANCELLED,0.0,10.0,@0.16,,DAY,2026-02-18T15:39:19.804Z,
TSLA260220P00380000,TSLA260220P00380000,OPTION,BUY,STC,SELL_TO_CLOSE,CANCELLED,0.0,10.0,@0.16,,DAY,2026-02-18T15:39:19.804Z,
TSLA260220P00380000,TSLA260220P00380000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@0.29,0.29,DAY,2026-02-18T15:01:58.790Z,2026-02-18T15:16:39.839Z
TSLA260220P00385000,TSLA260220P00385000,OPTION,SELL,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@0.29,0.29,DAY,2026-02-18T15:01:58.790Z,2026-02-18T15:16:39.839Z
TSLA260225P00380000,TSLA260225P00380000,OPTION,SELL,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@0.29,0.29,DAY,2026-02-18T15:01:58.790Z,2026-02-18T15:16:39.839Z
TSLA260225P00385000,TSLA260225P00385000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@0.29,0.29,DAY,2026-02-18T15:01:58.790Z,2026-02-18T15:16:39.839Z
ALAB260320P00120000,ALAB260320P00120000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@8.8,8.8,DAY,2026-02-18T15:00:34.754Z,2026-02-18T15:00:34.837Z
ALAB260320P00120000,ALAB260320P00120000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@8.8,8.8,DAY,2026-02-18T14:59:57.001Z,2026-02-18T15:00:15.535Z
MAGS260320P00060000,MAGS260320P00060000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,7.0,7.0,@1.35,1.35,DAY,2026-02-18T14:59:46.016Z,2026-02-18T14:59:46.055Z
MSTR260320P00100000,MSTR260320P00100000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,3.0,3.0,@3.6,3.6,DAY,2026-02-18T14:36:37.628Z,2026-02-18T14:36:40.411Z
MU260320P00320000,MU260320P00320000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,2.0,2.0,@8.25,8.25,DAY,2026-02-17T18:33:23.384Z,2026-02-17T18:33:23.421Z
MAGS260320P00060000,MAGS260320P00060000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,8.0,8.0,@1.6,1.6,DAY,2026-02-17T18:32:42.038Z,2026-02-17T18:32:50.850Z
QQQ260217P00590000,QQQ260217P00590000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,2.0,2.0,@1.05,1.03,DAY,2026-02-17T15:02:28.487Z,2026-02-17T15:02:36.179Z
TQQQ,TQQQ,EQUITY,SELL,SELL,,FILLED,200.0,200.0,@48.36,48.36,DAY,2026-02-13T21:29:38.173Z,2026-02-13T21:29:38.212Z
TQQQ,TQQQ,EQUITY,BUY,BUY,,FILLED,200.0,200.0,@48.43,48.41,DAY,2026-02-13T20:58:24.808Z,2026-02-13T20:58:39.107Z
TSLA260220P00385000,TSLA260220P00385000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@0.33,0.33,DAY,2026-02-13T20:40:09.424Z,2026-02-13T20:40:20.616Z
TSLA260220P00380000,TSLA260220P00380000,OPTION,SELL,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@0.33,0.33,DAY,2026-02-13T20:40:09.424Z,2026-02-13T20:40:20.616Z
TSLA260320P00380000,TSLA260320P00380000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,2.0,2.0,@8.1,8.07,DAY,2026-02-13T20:18:07.335Z,2026-02-13T20:18:07.491Z
PLTR,PLTR,EQUITY,BUY,BUY,,FILLED,100.0,100.0,@133.07,133.07,DAY,2026-02-13T17:24:57.438Z,2026-02-13T17:24:57.517Z
QQQ260213C00606000,QQQ260213C00606000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@1.0,1.0,DAY,2026-02-13T17:09:44.705Z,2026-02-13T17:09:44.747Z
ALAB260320P00120000,ALAB260320P00120000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,2.0,2.0,@9.15,9.15,DAY,2026-02-13T17:02:01.253Z,2026-02-13T17:02:14.729Z
USO260220C00090000,USO260220C00090000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,30.0,30.0,@0.11,0.12,DAY,2026-02-13T17:00:32.087Z,2026-02-13T17:00:32.235Z
COPX260417C00100000,COPX260417C00100000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,3.0,3.0,@3.6,3.6,DAY,2026-02-13T16:42:05.190Z,2026-02-13T16:42:05.243Z
HL260320P00017000,HL260320P00017000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,20.0,20.0,@0.38,0.38,DAY,2026-02-13T16:38:34.314Z,2026-02-13T16:38:34.353Z
COPX260417C00100000,COPX260417C00100000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,5.0,5.0,@3.6,3.6,DAY,2026-02-13T16:15:26.373Z,2026-02-13T16:15:39.746Z
ALAB260320P00120000,ALAB260320P00120000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,4.0,4.0,@8.8,8.8,DAY,2026-02-13T16:06:38.386Z,2026-02-13T16:06:38.452Z
BABA,BABA,EQUITY,BUY,BUY,,FILLED,100.0,100.0,@156.65,156.65,DAY,2026-02-13T14:53:01.262Z,2026-02-13T14:53:07.048Z
QQQ260213C00606000,QQQ260213C00606000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,1.0,1.0,@1.67,1.67,DAY,2026-02-13T14:48:53.030Z,2026-02-13T14:48:56.143Z
BABA,BABA,EQUITY,SELL,SELL,,FILLED,25.0,25.0,@155.6,155.6,DAY,2026-02-13T14:48:35.670Z,2026-02-13T14:48:35.751Z
GOOG260320P00275000,GOOG260320P00275000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,6.0,6.0,@2.97,3.03,DAY,2026-02-13T14:47:30.792Z,2026-02-13T14:47:41.866Z
AAPL260320P00230000,AAPL260320P00230000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,10.0,10.0,@1.54,1.54,DAY,2026-02-13T14:46:48.386Z,2026-02-13T14:46:56.753Z
NVDA260213P00182500,NVDA260213P00182500,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,4.0,4.0,@0.56,0.58,DAY,2026-02-13T14:46:28.459Z,2026-02-13T14:46:28.604Z
NVDA260213P00182500,NVDA260213P00182500,OPTION,SELL,STC,SELL_TO_CLOSE,CANCELLED,0.0,2.0,@1.65,,DAY,2026-02-13T14:42:18.978Z,
QQQ260213C00606000,QQQ260213C00606000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,3.0,3.0,@0.53,0.54,DAY,2026-02-13T14:42:10.966Z,2026-02-13T14:42:11.034Z
NVDA260213P00182500,NVDA260213P00182500,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,4.0,4.0,@0.84,0.84,DAY,2026-02-13T14:38:40.501Z,2026-02-13T14:38:45.963Z
HL260320P00017000,HL260320P00017000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,20.0,20.0,@0.48,0.48,DAY,2026-02-13T14:34:07.909Z,2026-02-13T14:48:06.350Z
NVDA260213P00182500,NVDA260213P00182500,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,3.0,3.0,@0.42,0.43,DAY,2026-02-13T14:33:09.611Z,2026-02-13T14:33:09.897Z
QQQ260213C00606000,QQQ260213C00606000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,3.0,3.0,@1.26,1.25,DAY,2026-02-13T14:33:03.056Z,2026-02-13T14:33:03.232Z
BABA,BABA,EQUITY,SELL,SELL,,FILLED,75.0,75.0,@153.5,153.59,DAY,2026-02-13T14:32:46.934Z,2026-02-13T14:32:46.991Z
COIN260213P00131000,COIN260213P00131000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@0.08,0.15,DAY,2026-02-13T14:31:12.513Z,2026-02-13T14:31:26.624Z
BABA,BABA,EQUITY,SELL,SELL,,CANCELLED,0.0,100.0,@152.3,,DAY,2026-02-13T13:52:15.674Z,
BABA,BABA,EQUITY,SELL,SELL,,CANCELLED,0.0,100.0,@152.96,,DAY,2026-02-13T13:46:27.755Z,
BABA,BABA,EQUITY,SELL,SELL,,CANCELLED,0.0,100.0,@152.37,,DAY,2026-02-13T13:37:52.885Z,
JEF,JEF,EQUITY,SHORT,SHORT,,CANCELLED,0.0,100.0,@55.98,,DAY,2026-02-12T21:15:34.675Z,
COIN260213P00131000,COIN260213P00131000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,1.0,1.0,@2.3,2.3,DAY,2026-02-12T20:52:58.366Z,2026-02-12T20:52:58.456Z
USO260220C00090000,USO260220C00090000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,15.0,15.0,@0.18,0.18,DAY,2026-02-12T18:26:43.638Z,2026-02-12T18:26:43.678Z
AAPL260320P00230000,AAPL260320P00230000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@1.6,1.6,DAY,2026-02-12T18:12:01.936Z,2026-02-12T18:12:01.980Z
AAPL260320P00230000,AAPL260320P00230000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,10.0,10.0,@1.42,1.42,DAY,2026-02-12T18:07:38.591Z,2026-02-12T18:07:38.751Z
NVDA260213P00182500,NVDA260213P00182500,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,2.0,2.0,@0.76,0.76,DAY,2026-02-12T16:28:31.195Z,2026-02-12T16:28:45.228Z
AAPL260320P00230000,AAPL260320P00230000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@1.01,1.01,DAY,2026-02-12T16:24:31.940Z,2026-02-12T16:24:32.239Z
GLD260331C00475000,GLD260331C00475000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@8.45,8.45,DAY,2026-02-12T16:18:37.537Z,2026-02-12T16:18:40.355Z
NVDA260213P00182500,NVDA260213P00182500,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,5.0,5.0,@0.28,0.27,DAY,2026-02-12T15:47:03.093Z,2026-02-12T15:47:03.127Z
ALAB260320P00120000,ALAB260320P00120000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,2.0,2.0,@6.55,6.55,DAY,2026-02-12T15:39:54.969Z,2026-02-12T15:40:06.208Z
COPX260417C00125000,COPX260417C00125000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,6.0,6.0,@1.2,1.2,DAY,2026-02-12T15:38:53.451Z,2026-02-12T15:39:12.750Z
JEF,JEF,EQUITY,SHORT,SHORT,,CANCELLED,0.0,200.0,@56.3,,DAY,2026-02-12T15:38:22.946Z,
JEF,JEF,EQUITY,BUY,BUY,,CANCELLED,0.0,200.0,,,DAY,2026-02-12T15:38:22.946Z,
PLTR,PLTR,EQUITY,SHORT,SHORT,,FILLED,100.0,100.0,@131.57,131.57,DAY,2026-02-12T15:37:10.097Z,2026-02-12T15:37:15.669Z
ALAB260320P00120000,ALAB260320P00120000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,2.0,2.0,@5.75,5.75,DAY,2026-02-12T14:54:11.380Z,2026-02-12T14:54:11.439Z
UUUU260417C00020000,UUUU260417C00020000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@5.0,5.0,DAY,2026-02-12T14:53:47.032Z,2026-02-12T14:54:12.979Z
MSTR260320P00090000,MSTR260320P00090000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,3.0,3.0,@2.58,2.58,DAY,2026-02-12T14:53:02.998Z,2026-02-12T14:53:03.162Z
MSTR260320P00090000,MSTR260320P00090000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,3.0,3.0,@3.05,2.99,DAY,2026-02-11T17:12:16.227Z,2026-02-11T17:12:16.360Z
MAGS260320P00060000,MAGS260320P00060000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,15.0,15.0,@1.1,1.1,DAY,2026-02-11T17:01:53.567Z,2026-02-11T17:02:03.577Z
UUUU260417C00020000,UUUU260417C00020000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,2.0,2.0,@4.15,4.15,DAY,2026-02-11T15:31:30.338Z,2026-02-11T15:31:30.505Z
BABA260417C00130000,BABA260417C00130000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@34.1,34.1,DAY,2026-02-11T15:31:14.609Z,2026-02-11T15:31:14.647Z
USO260211C00085000,USO260211C00085000,OPTION,SELL,STC,SELL_TO_CLOSE,CANCELLED,0.0,30.0,@0.02,,DAY,2026-02-11T14:32:37.460Z,
COPX260417C00125000,COPX260417C00125000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,6.0,6.0,@1.25,1.25,DAY,2026-02-10T20:33:24.894Z,2026-02-10T20:33:24.943Z
ASAN260320C00010000,ASAN260320C00010000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,15.0,15.0,@0.4,0.43,DAY,2026-02-10T20:32:59.349Z,2026-02-10T20:33:05.515Z
QQQ260210P00610000,QQQ260210P00610000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,3.0,3.0,@0.45,0.46,DAY,2026-02-10T14:55:02.335Z,2026-02-10T14:55:02.538Z
QQQ260210P00610000,QQQ260210P00610000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,3.0,3.0,@0.92,0.88,DAY,2026-02-10T14:39:13.965Z,2026-02-10T14:39:14.102Z
USO260211C00085000,USO260211C00085000,OPTION,SELL,STC,SELL_TO_CLOSE,CANCELLED,0.0,30.0,@0.12,,DAY,2026-02-09T20:16:12.682Z,
GLD260209C00468000,GLD260209C00468000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,5.0,5.0,@0.2,0.21,DAY,2026-02-09T17:41:12.388Z,2026-02-09T17:41:29.758Z
USO260211C00085000,USO260211C00085000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,30.0,30.0,@0.18,0.18,DAY,2026-02-09T17:40:43.287Z,2026-02-09T17:41:02.755Z
GLD260209C00468000,GLD260209C00468000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,5.0,5.0,@0.67,0.67,DAY,2026-02-09T16:44:08.606Z,2026-02-09T16:44:08.652Z
NET260213C00185000,NET260213C00185000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@6.25,6.25,DAY,2026-02-09T15:57:49.260Z,2026-02-09T15:57:49.316Z
COPX260417C00125000,COPX260417C00125000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,12.0,12.0,@1.35,1.34,DAY,2026-02-09T15:57:34.678Z,2026-02-09T15:57:42.307Z
UUUU260417C00020000,UUUU260417C00020000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,3.0,3.0,@5.3,5.3,DAY,2026-02-09T15:55:58.844Z,2026-02-09T15:55:58.878Z
MU260213P00345000,MU260213P00345000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@2.0,2.0,DAY,2026-02-09T15:54:53.514Z,2026-02-09T15:55:30.913Z
ASAN260320C00010000,ASAN260320C00010000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,15.0,15.0,@0.4,0.4,DAY,2026-02-09T15:09:36.036Z,2026-02-09T18:28:10.758Z
MU260213P00345000,MU260213P00345000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,1.0,1.0,@4.9,4.9,DAY,2026-02-09T14:31:53.131Z,2026-02-09T14:31:53.811Z
BABA260417C00130000,BABA260417C00130000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,1.0,1.0,@35.35,35.35,DAY,2026-02-06T20:56:40.922Z,2026-02-06T20:56:47.381Z
NET260213C00185000,NET260213C00185000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,1.0,1.0,@4.95,4.95,DAY,2026-02-06T16:09:08.556Z,2026-02-06T16:09:25.131Z
GOOG260320P00275000,GOOG260320P00275000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,3.0,3.0,@2.08,2.08,DAY,2026-02-06T14:59:41.022Z,2026-02-06T14:59:41.064Z
COIN260206C00155000,COIN260206C00155000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,2.0,2.0,@3.9,3.9,DAY,2026-02-06T14:37:17.951Z,2026-02-06T14:37:18.007Z
AMZN260206P00210000,AMZN260206P00210000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@9.4,9.55,DAY,2026-02-06T14:32:03.580Z,2026-02-06T14:32:03.767Z
COIN260206C00155000,COIN260206C00155000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@3.7,3.7,DAY,2026-02-06T14:31:56.597Z,2026-02-06T14:32:19.744Z
CRWV260220P00060000,CRWV260220P00060000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,9.0,9.0,@1.2,1.2,DAY,2026-02-06T14:31:08.144Z,2026-02-06T14:31:08.216Z
CRWV260320P00040000,CRWV260320P00040000,OPTION,SELL,STC,SELL_TO_CLOSE,CANCELLED,0.0,20.0,@1.6,,DAY,2026-02-06T14:30:46.582Z,
MSTR260206P00095000,MSTR260206P00095000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,5.0,5.0,@0.15,0.21,DAY,2026-02-06T14:30:32.210Z,2026-02-06T14:30:32.395Z
MSTR260213P00104000,MSTR260213P00104000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@3.6,4.2,DAY,2026-02-06T14:30:23.969Z,2026-02-06T14:30:24.116Z
COIN260206C00155000,COIN260206C00155000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,3.0,3.0,@1.84,1.73,DAY,2026-02-05T20:48:43.792Z,2026-02-05T20:48:43.932Z
MSTR260206P00095000,MSTR260206P00095000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,5.0,5.0,@2.4,2.44,DAY,2026-02-05T20:39:19.196Z,2026-02-05T20:39:19.331Z
IBIT260206P00035000,IBIT260206P00035000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,5.0,5.0,@0.85,0.85,DAY,2026-02-05T20:39:06.876Z,2026-02-05T20:39:22.220Z
AMZN260206P00210000,AMZN260206P00210000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,1.0,1.0,@4.4,4.4,DAY,2026-02-05T20:31:24.725Z,2026-02-05T20:31:24.762Z
AMZN260206P00200000,AMZN260206P00200000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,2.0,2.0,@1.87,1.87,DAY,2026-02-05T20:31:01.986Z,2026-02-05T20:31:02.057Z
AMZN260206P00200000,AMZN260206P00200000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,2.0,2.0,@1.94,1.9,DAY,2026-02-05T20:30:38.807Z,2026-02-05T20:30:38.953Z
IBIT260206P00035000,IBIT260206P00035000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,5.0,5.0,@0.53,0.53,DAY,2026-02-05T19:56:32.648Z,2026-02-05T19:56:35.441Z
CRWV260220P00060000,CRWV260220P00060000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@1.46,1.6,DAY,2026-02-05T19:54:22.543Z,2026-02-05T19:54:22.691Z
CRWV260320P00040000,CRWV260320P00040000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,20.0,20.0,@0.87,0.87,DAY,2026-02-05T19:53:52.919Z,2026-02-05T19:54:07.301Z
CRWV260227P00050000,CRWV260227P00050000,OPTION,BUY,BTO,BUY_TO_OPEN,CANCELLED,0.0,20.0,@0.77,,DAY,2026-02-05T19:52:34.019Z,
MSTR260213P00104000,MSTR260213P00104000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@7.0,7.0,DAY,2026-02-05T19:07:17.386Z,2026-02-05T19:07:17.431Z
MSTR260320P00120000,MSTR260320P00120000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@20.7,20.7,DAY,2026-02-05T19:07:03.877Z,2026-02-05T19:07:03.915Z
QQQ260205P00589000,QQQ260205P00589000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,3.0,3.0,@0.47,0.47,DAY,2026-02-05T16:20:10.829Z,2026-02-05T16:20:12.463Z
QQQ260220P00600000,QQQ260220P00600000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,3.0,3.0,@8.26,8.26,DAY,2026-02-05T15:36:05.792Z,2026-02-05T15:36:07.284Z
QQQ260220P00575000,QQQ260220P00575000,OPTION,BUY,STC,SELL_TO_CLOSE,FILLED,3.0,3.0,@8.26,8.26,DAY,2026-02-05T15:36:05.792Z,2026-02-05T15:36:07.284Z
MSTR260320P00120000,MSTR260320P00120000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@20.3,20.3,DAY,2026-02-05T15:35:11.405Z,2026-02-05T15:35:17.902Z
MSTR260320P00120000,MSTR260320P00120000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@19.7,19.81,DAY,2026-02-05T15:29:47.663Z,2026-02-05T15:29:47.799Z
MSTR260213P00104000,MSTR260213P00104000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,1.0,1.0,@5.6,5.6,DAY,2026-02-05T15:25:03.518Z,2026-02-05T15:26:18.436Z
MSTR260213P00104000,MSTR260213P00104000,OPTION,SELL,STC,SELL_TO_CLOSE,FILLED,2.0,2.0,@5.6,5.6,DAY,2026-02-05T15:22:12.946Z,2026-02-05T15:22:12.992Z
MSTR260206P00095000,MSTR260206P00095000,OPTION,BUY,BTO,BUY_TO_OPEN,FILLED,10.0,10.0,@1.14,1.11,DAY,2026-02-05T15:21:59.488Z,2026-02-05T15:21:59.631Z
